no.	maxl2sqr
6160	0.036739071599952274	0:00:09.348554
6180	0.027000904207491423	0:00:09.353955
6200	0.026408862160210694	0:00:09.347179
6220	0.026778519854243895	0:00:09.352975
6240	0.03580265270672086	0:00:09.371907
6260	0.03830831695581365	0:00:09.266076
6280	0.04453690106212826	0:00:09.150105
6300	0.030100534904529942	0:00:09.162771
6320	0.01182541888323825	0:00:09.150681
6340	0.031137969056419516	0:00:09.157640
6360	0.024177098081072792	0:00:09.165822
6380	0.02286859377713627	0:00:09.161900
6400	0.03238747534188767	0:00:09.158440
6420	0.020674154082099265	0:00:09.161130
6440	0.035448033101399656	0:00:09.169031
6460	0.0340089717060978	0:00:09.169360
6480	0.03028970076721997	0:00:09.177789
6500	0.028779939179102567	0:00:09.152042
6520	0.02638877409670517	0:00:09.142380
6540	0.012714574789648339	0:00:09.144351
6560	0.024343069817678795	0:00:09.127380
6580	0.049208087262516235	0:00:09.138025
6600	0.02306937846432485	0:00:09.144886
6620	0.025330316382418547	0:00:09.149468
6640	0.02535182921364664	0:00:09.144144
6660	0.025179385007647378	0:00:09.143337
6680	0.01455220631760487	0:00:09.142773
6700	0.028331509952553922	0:00:09.152952
6720	0.014903734641929846	0:00:09.148291
6740	0.03517576913917137	0:00:09.151488
6760	0.04189910937176049	0:00:09.145697
6780	0.026222029452399785	0:00:09.148939
6800	0.03192706221720974	0:00:09.149269
6820	0.029243382660038474	0:00:09.124461
6840	0.0324596601431385	0:00:08.505055
6860	0.04078587463842505	0:00:08.369851
6880	0.042132747298074674	0:00:08.232596
6900	0.021031527338282383	0:00:08.119879
6920	0.030948882457992603	0:00:08.083731
6940	0.024190159261402222	0:00:08.087765
6960	0.021664825405427475	0:00:08.076096
6980	0.019260598202055484	0:00:08.080096
1000	0.017676672714055652	0:00:08.200597
1020	0.029256262899408542	0:00:08.207126
1040	0.008223375718322677	0:00:08.601127
1060	0.0313466799748644	0:00:09.261666
1080	0.017931962581819665	0:00:09.287918
1100	0.019316659130371467	0:00:09.504865
1120	0.029156528221313288	0:00:09.507528
1140	0.024434697961024328	0:00:09.506272
1160	0.021598633537606715	0:00:09.503248
1180	0.011196598110955747	0:00:09.499204
1200	0.02848815352780706	0:00:09.493605
1220	0.05044348124702569	0:00:09.496395
1240	0.015165074784576228	0:00:09.483891
1260	0.012875000792004198	0:00:09.316910
1280	0.00950118821984482	0:00:09.249724
1300	0.022451127662499997	0:00:09.250007
1320	0.02223981787324521	0:00:09.259244
1340	0.03680098767796988	0:00:09.266987
1360	0.010034264999777415	0:00:09.260644
1380	0.025336404475000063	0:00:09.249864
1400	0.018879789754807665	0:00:09.254460
1420	0.02714203949516468	0:00:09.265692
1440	0.020969938748635383	0:00:09.281865
1460	0.0360931505523734	0:00:09.282605
1480	0.0293115101230262	0:00:09.286054
1500	0.015390369218416014	0:00:09.269388
1520	0.023739393485308433	0:00:09.286599
1540	0.020782740507219562	0:00:09.278284
1560	0.02964473107268476	0:00:09.272647
1580	0.018899754774265302	0:00:09.285872
1600	0.03294851837916712	0:00:09.284982
1620	0.027056260840905386	0:00:09.289210
1640	0.03510557952747334	0:00:09.282119
1660	0.016983543897672863	0:00:09.280881
1680	0.02116855997994337	0:00:09.282295
1700	0.044739488090855685	0:00:09.273829
1720	0.030947385135327035	0:00:09.278899
1740	0.032693476267451914	0:00:09.275824
1760	0.011230173512630287	0:00:09.263223
1780	0.011446022742152414	0:00:09.265711
1800	0.023256992075260382	0:00:09.266433
1820	0.016972228549753807	0:00:08.925699
1840	0.039952205562534523	0:00:08.516588
1860	0.023979504025781456	0:00:08.424642
1880	0.031866075987060614	0:00:08.246095
1900	0.02133481945011753	0:00:08.195325
1920	0.018552652642890195	0:00:08.201739
1940	0.01893806841572497	0:00:08.195910
1960	0.03669758239071301	0:00:08.204216
1980	0.025578385410073443	0:00:07.949796
5000	0.03300746513970112	0:00:08.062170
5020	0.027211196032915344	0:00:08.077076
5040	0.01839091821404792	0:00:08.407437
5060	0.026848947192340822	0:00:09.096150
5080	0.028954537595372146	0:00:09.104157
5100	0.026824134353810297	0:00:09.312367
5120	0.030044680580656763	0:00:09.311674
5140	0.03437269359789479	0:00:09.308676
5160	0.03255707944643266	0:00:09.313530
5180	0.018876905809059496	0:00:09.309807
5200	0.020055419621192748	0:00:09.322972
5220	0.027451523776472263	0:00:09.315889
5240	0.017308190913376476	0:00:09.330950
5260	0.028439239501502202	0:00:09.219226
5280	0.03712769509105292	0:00:09.103096
5300	0.023913803014578506	0:00:09.090392
5320	0.0358534729293211	0:00:09.100627
5340	0.04218139393702354	0:00:09.097852
5360	0.02266997822583849	0:00:09.110241
5380	0.022423962158415266	0:00:09.105030
5400	0.03064016431530198	0:00:09.102625
5420	0.038387414835929445	0:00:09.099980
5440	0.024876008947676727	0:00:09.108329
5460	0.012771194169494796	0:00:09.112264
5480	0.028487749627025778	0:00:09.108506
5500	0.028868965256540258	0:00:09.101497
5520	0.011050139411046156	0:00:09.108670
5540	0.019562442513438916	0:00:09.106222
5560	0.022318273534026958	0:00:09.101721
5580	0.02353187648776827	0:00:09.109861
5600	0.01533450985939832	0:00:09.109271
5620	0.02228388636318096	0:00:09.122958
5640	0.02274397924829727	0:00:09.119358
5660	0.022285916837887325	0:00:09.109199
5680	0.03560866941791947	0:00:09.107054
5700	0.027182830864496108	0:00:09.109820
5720	0.014554405380963188	0:00:09.120662
5740	0.0354590924702558	0:00:09.125912
5760	0.035421800286305996	0:00:09.110954
5780	0.02587435218091923	0:00:09.102390
5800	0.03205290710937453	0:00:09.125762
5820	0.03115339870753309	0:00:09.109531
5840	0.036291737034427035	0:00:08.596598
5860	0.03589951603486629	0:00:08.347303
5880	0.012336989212959617	0:00:08.245866
5900	0.027700595674507094	0:00:08.090852
5920	0.021261982725559434	0:00:08.061647
5940	0.033102315910758365	0:00:08.060288
5960	0.03331552947950632	0:00:08.056079
5980	0.03510953616142349	0:00:08.050493
0	0.023034603375636366	0:00:07.964915
20	0.021735415665901644	0:00:07.957691
40	0.007900748692968243	0:00:08.262359
60	0.021840600868899378	0:00:08.985136
80	0.016879179874363603	0:00:08.998015
100	0.029696383365399676	0:00:09.192560
120	0.034552977151257845	0:00:09.205272
140	0.025067296499502567	0:00:09.206204
160	0.022413282583095454	0:00:09.210901
180	0.010913046598968227	0:00:09.205853
200	0.033795198198435995	0:00:09.204541
220	0.02125683669531966	0:00:09.202899
240	0.028534784426688397	0:00:09.208171
260	0.03779291047572589	0:00:09.139865
280	0.030615111599153033	0:00:08.991808
300	0.01897690237010133	0:00:08.996831
320	0.012668821838906415	0:00:09.001602
340	0.022507499131962053	0:00:08.991817
360	0.02740705931876172	0:00:09.004739
380	0.052295660659850404	0:00:08.997649
400	0.037790125141854446	0:00:08.987053
420	0.023064301692635406	0:00:08.992231
440	0.038312130669062125	0:00:09.005403
460	0.015643123385718313	0:00:09.007592
480	0.012778731905666382	0:00:09.005133
500	0.03416873940107639	0:00:08.998484
520	0.023988945899257232	0:00:08.988252
540	0.035641270471037274	0:00:09.000231
560	0.02102853136269068	0:00:08.990835
580	0.023785707049663575	0:00:08.992487
600	0.024580645150918887	0:00:09.008246
620	0.04296356559321492	0:00:09.006388
640	0.013525991848791875	0:00:09.008135
660	0.025854640353600362	0:00:09.005601
680	0.02543956412909892	0:00:09.013153
700	0.01377515001055381	0:00:09.003608
720	0.03844322629379844	0:00:08.997976
740	0.01791063633707385	0:00:09.014360
760	0.018429076602108022	0:00:09.015855
780	0.04135141507580671	0:00:09.002904
800	0.03622061417641274	0:00:09.009559
820	0.03484575517534905	0:00:09.012278
840	0.014635559515503443	0:00:08.846187
860	0.034914407740093134	0:00:08.283322
880	0.020946833155632085	0:00:08.222892
900	0.014514322143504746	0:00:08.047120
920	0.008806101982159075	0:00:07.986076
940	0.03021599299547556	0:00:07.959234
960	0.016689598872648734	0:00:07.950531
980	0.03361324084763392	0:00:07.957952
2000	0.020368402195189473	0:00:08.015016
2020	0.03350947002088965	0:00:08.026994
2040	0.03283242122355401	0:00:08.352423
2060	0.032831889410466795	0:00:09.062413
2080	0.03102886677111649	0:00:09.071980
2100	0.03366824185226591	0:00:09.268474
2120	0.023783124772940544	0:00:09.277879
2140	0.034510172164539075	0:00:09.273711
2160	0.022248557021177763	0:00:09.293978
2180	0.036391677675415034	0:00:09.280458
2200	0.02472560175214757	0:00:09.292095
2220	0.02244302581419036	0:00:09.273271
2240	0.01979866407011893	0:00:09.282372
2260	0.034494993536647235	0:00:09.184488
2280	0.02762543382346017	0:00:09.060048
2300	0.03377163494407499	0:00:09.062078
2320	0.016316174935877305	0:00:09.065115
2340	0.031692351764683734	0:00:09.062247
2360	0.02441636498626521	0:00:09.083972
2380	0.03559086385301518	0:00:09.066138
2400	0.03746380694260591	0:00:09.060186
2420	0.03493137283145864	0:00:09.058133
2440	0.028219796821773484	0:00:09.073819
2460	0.023077572058114074	0:00:09.075005
2480	0.01881734340281103	0:00:09.078158
2500	0.0237428958210651	0:00:09.060410
2520	0.025450990329651948	0:00:09.078080
2540	0.0424273399055797	0:00:09.071423
2560	0.03149949997565729	0:00:09.058907
2580	0.025888829385867985	0:00:09.073267
2600	0.03277758054362796	0:00:09.079227
2620	0.02632528614414617	0:00:09.077114
2640	0.032784872100440815	0:00:09.068342
2660	0.03559947880063674	0:00:09.074422
2680	0.024284855705580047	0:00:09.083923
2700	0.018493796828271455	0:00:09.074046
2720	0.0173046853681219	0:00:09.077884
2740	0.017410138917605258	0:00:09.078236
2760	0.019098322677035172	0:00:09.088273
2780	0.04457359718420578	0:00:09.071223
2800	0.03567780422723637	0:00:09.080236
2820	0.02951718942822133	0:00:09.075928
2840	0.025541925942216083	0:00:08.693522
2860	0.028310837672742065	0:00:08.314978
2880	0.011131464526732518	0:00:08.246891
2900	0.03109367021571297	0:00:08.067729
2920	0.022278779779008186	0:00:08.033564
2940	0.030783241973520743	0:00:08.025355
2960	0.02464865748954461	0:00:08.020478
2980	0.02777193343308284	0:00:08.020659
4000	0.03253353918122783	0:00:08.165013
4020	0.03431720343630508	0:00:08.152740
4040	0.025205765573888185	0:00:08.518327
4060	0.024726154933571463	0:00:09.204000
4080	0.03291727512240961	0:00:09.227276
4100	0.04144775437063853	0:00:09.426303
4120	0.035054424652970755	0:00:09.411630
4140	0.04675901864088365	0:00:09.409379
4160	0.03139612378569073	0:00:09.412732
4180	0.03178895783637953	0:00:09.438563
4200	0.019953196602253656	0:00:09.438286
4220	0.031894017210972944	0:00:09.426039
4240	0.023460717814463242	0:00:09.416186
4260	0.025728697959901913	0:00:09.276425
4280	0.018351429984690627	0:00:09.190914
4300	0.023026098787373467	0:00:09.194924
4320	0.04427223031147811	0:00:09.188318
4340	0.03220129568883177	0:00:09.200778
4360	0.027063062922446115	0:00:09.217943
4380	0.029946169268998735	0:00:09.200780
4400	0.01732937686680491	0:00:09.200789
4420	0.0382809082328595	0:00:09.195740
4440	0.031141324512212708	0:00:09.209073
4460	0.0203576364484923	0:00:09.219598
4480	0.02943931115515174	0:00:09.216219
4500	0.013073805647888154	0:00:09.194835
4520	0.02445642007703725	0:00:09.203240
4540	0.025085645380398466	0:00:09.209425
4560	0.032065065005674694	0:00:09.190208
4580	0.013404670593953472	0:00:09.207238
4600	0.03154083350997628	0:00:09.214885
4620	0.028626153477579935	0:00:09.222394
4640	0.024334474207071966	0:00:09.205828
4660	0.01766334635767947	0:00:09.219265
4680	0.02844598869462313	0:00:09.212066
4700	0.021826313956070202	0:00:09.211721
4720	0.037180429256155154	0:00:09.221130
4740	0.02010111619245895	0:00:09.214947
4760	0.015595788977803254	0:00:09.216814
4780	0.037366031432260874	0:00:09.213517
4800	0.022553339360471485	0:00:09.219061
4820	0.0342878695805986	0:00:09.070857
4840	0.018124061569637907	0:00:08.472280
4860	0.028277286129556753	0:00:08.408190
4880	0.041234880752527854	0:00:08.218459
4900	0.024087691491257654	0:00:08.163675
4920	0.04548990570530544	0:00:08.137059
4940	0.04693230538113376	0:00:08.135850
4960	0.035025866322674896	0:00:08.147277
4980	0.03096643743625418	0:00:08.066036
3000	0.02690200854517314	0:00:08.106017
3020	0.04470024020640011	0:00:08.108175
3040	0.016275750553865053	0:00:08.464616
3060	0.014481602203583922	0:00:09.178643
3080	0.03216426585321294	0:00:09.189687
3100	0.037303433089512755	0:00:16.207933
3120	0.042491514429358945	0:00:16.458207
3140	0.035022826158451446	0:00:16.451046
3160	0.02106027641457157	0:00:16.452677
3180	0.03607106534646068	0:00:10.992698
3200	0.026969068133914677	0:00:09.240048
3220	0.03683903623556591	0:00:09.167362
3240	0.02706429766975718	0:00:09.176309
3260	0.03867884824668067	0:00:09.177311
3280	0.029137355741255377	0:00:09.177286
3300	0.041279689764394945	0:00:09.183335
3320	0.011522155593143952	0:00:09.181967
3340	0.03156541133375527	0:00:09.175346
3360	0.018111149790093317	0:00:09.180295
3380	0.011288699448947512	0:00:09.190029
3400	0.022055448520698066	0:00:09.190592
3420	0.011820863918164403	0:00:09.190466
3440	0.039389363375913373	0:00:09.178909
3460	0.030444802202913006	0:00:09.187008
3480	0.014067993206446602	0:00:09.183676
3500	0.028665689477591412	0:00:09.173680
3520	0.020647575396466673	0:00:09.187436
3540	0.032863411030077824	0:00:09.199127
3560	0.0242672193170822	0:00:09.195634
3580	0.017623858941750312	0:00:09.185782
3600	0.03221092058299492	0:00:09.191907
3620	0.039009325250575676	0:00:09.189866
3640	0.03126702442617466	0:00:09.188197
3660	0.044418691069278336	0:00:09.195772
3680	0.04169965020357143	0:00:09.188472
3700	0.021618861719126473	0:00:09.196501
3720	0.02310044713307491	0:00:09.190258
3740	0.04073859840661324	0:00:09.202107
3760	0.01988289996179958	0:00:09.030015
3780	0.026758456345088742	0:00:08.461644
3800	0.01994625699914818	0:00:08.396933
3820	0.042261264110744934	0:00:08.209158
3840	0.029402774215816545	0:00:08.151577
3860	0.035666196311916254	0:00:08.133867
3880	0.024666018316709143	0:00:08.130292
3900	0.010975552017583224	0:00:08.127573
3920	0.01934571896775505	0:00:08.049708
3940	0.04197892120238476	0:00:07.551996
3960	0.02696118973549079	0:00:07.529774
3980	0.04506910663658015	0:00:07.519196
9000	0.02524952976685149	0:00:08.039956
9020	0.036851842971158	0:00:08.037168
9040	0.030371491912019027	0:00:08.356684
9060	0.041866810701701056	0:00:09.065009
9080	0.0418030632716732	0:00:09.082454
9100	0.030974118401192755	0:00:09.279443
9120	0.012241607832015984	0:00:09.279857
9140	0.011763905542425524	0:00:09.281954
9160	0.030753517638446408	0:00:09.278237
9180	0.01925439821417612	0:00:09.278427
9200	0.020717967367865457	0:00:09.287009
9220	0.04505668672366855	0:00:09.272542
9240	0.037921817432086086	0:00:09.271855
9260	0.023201664088681455	0:00:09.190433
9280	0.042043848360768715	0:00:09.072341
9300	0.02142722042133831	0:00:09.067574
9320	0.01814118082436185	0:00:09.068561
9340	0.01950155420209343	0:00:09.068161
9360	0.028747277760204457	0:00:09.077231
9380	0.03016422645684395	0:00:09.069810
9400	0.03077649331128584	0:00:09.072987
9420	0.033093442592746124	0:00:09.066946
9440	0.045759184753234386	0:00:09.078334
9460	0.035009917137265	0:00:09.083358
9480	0.03708124358578363	0:00:09.086271
9500	0.03199684815236071	0:00:09.067402
9520	0.012589783741728219	0:00:09.073790
9540	0.015604250805639408	0:00:09.074991
9560	0.020436325462638388	0:00:09.068170
9580	0.02172075765729223	0:00:09.074084
9600	0.020888251062566227	0:00:09.078646
9620	0.021474005060758396	0:00:09.082032
9640	0.024228049860932216	0:00:09.078547
9660	0.033897320547563226	0:00:09.090307
9680	0.029452081620567026	0:00:09.078621
9700	0.01665733156796823	0:00:09.081948
9720	0.04373240042972456	0:00:09.083637
9740	0.02860833105107515	0:00:09.095752
9760	0.013623660490475404	0:00:09.083623
9780	0.027684795891410246	0:00:09.083306
9800	0.036430389884994994	0:00:09.083057
9820	0.03141094477195705	0:00:09.078920
9840	0.028696568733353044	0:00:08.682153
9860	0.03488432147925319	0:00:08.323515
9880	0.027649375132973514	0:00:08.260644
9900	0.02612408294823283	0:00:08.075960
9920	0.02713320968171843	0:00:08.044606
9940	0.039432821013513905	0:00:08.040524
9960	0.024308071050955813	0:00:08.031223
9980	0.04891240630255821	0:00:08.029732
8000	0.029157114784642377	0:00:08.105678
8020	0.019228697655112693	0:00:08.091443
8040	0.026329529860301865	0:00:08.448725
8060	0.024391594546553062	0:00:09.136374
8080	0.02904999818307217	0:00:09.156593
8100	0.013890154637215109	0:00:09.358490
8120	0.03428300463457548	0:00:09.357342
8140	0.04313287115939811	0:00:09.347640
8160	0.02945428620971626	0:00:09.351771
8180	0.029281333129503942	0:00:09.353617
8200	0.03800766001206341	0:00:09.354574
8220	0.024936988270598322	0:00:09.347361
8240	0.036532360988148806	0:00:09.349480
8260	0.03737435237741818	0:00:09.241090
8280	0.02990630159616437	0:00:09.138277
8300	0.0375620497776794	0:00:09.145565
8320	0.028279234314071526	0:00:09.135805
8340	0.015430339572358962	0:00:09.143495
8360	0.016924761280397875	0:00:09.147102
8380	0.027219478753247858	0:00:09.143853
8400	0.027685544707360052	0:00:09.136533
8420	0.011658104473200516	0:00:09.140582
8440	0.030981974707928038	0:00:09.160189
8460	0.036717508878956515	0:00:09.159230
8480	0.022420570109639174	0:00:09.153928
8500	0.028098473083924755	0:00:09.135576
8520	0.019945577815985983	0:00:09.145024
8540	0.013060488000794434	0:00:09.149246
8560	0.049586499258769554	0:00:09.144075
8580	0.03045912332102799	0:00:09.149687
8600	0.012378929236360218	0:00:09.157075
8620	0.019762308642196285	0:00:09.164160
8640	0.020508102914923245	0:00:09.145936
8660	0.03815398359614202	0:00:09.149549
8680	0.019909156761813165	0:00:09.149874
8700	0.01882050736568645	0:00:09.142205
8720	0.014003509681513657	0:00:09.167670
8740	0.011774378183360213	0:00:09.159626
8760	0.031589782113804914	0:00:09.157624
8780	0.03239656064453788	0:00:09.154665
8800	0.03735388705082031	0:00:09.154511
8820	0.03330320490041905	0:00:09.122613
8840	0.03527334968677486	0:00:08.513353
8860	0.03202960292508439	0:00:08.374594
8880	0.03717372146919182	0:00:08.245786
8900	0.023328806792086404	0:00:08.127013
8920	0.0301933542941384	0:00:08.099112
8940	0.03139866310547022	0:00:08.092005
8960	0.028775765172554195	0:00:08.092100
8980	0.019621088480522214	0:00:08.086745
