no.	maxl2sqr
7500	0.13293808284009545	0:00:07.450592
7520	0.10357746066349718	0:00:07.446578
7540	0.20008588641546804	0:00:07.438220
7560	0.07726108786213334	0:00:07.439418
7580	0.16843373003586065	0:00:07.430864
7600	0.0961304313338669	0:00:07.444480
7620	0.22945004691904955	0:00:07.430065
7640	0.15283891347434894	0:00:07.444123
7660	0.24015003535394944	0:00:07.445344
7680	0.16629803687165962	0:00:07.456576
7700	0.17371441927496722	0:00:07.443429
7720	0.20101590686339965	0:00:07.446135
7740	0.32001752956644797	0:00:07.429266
7760	0.14148108379333818	0:00:07.442468
7780	0.44546320405359097	0:00:07.447276
7800	0.35864694075458176	0:00:07.450755
7820	0.3314794316486369	0:00:07.396674
7840	0.21640891941021956	0:00:07.405060
7860	0.2811037305943211	0:00:07.389207
7880	0.1767887125229335	0:00:07.393569
7900	0.13463471359756923	0:00:07.395479
7920	0.12511327692365048	0:00:07.395298
7940	0.1752695286039797	0:00:07.389765
7960	0.1872330290228375	0:00:07.030070
7980	0.0743131780984283	0:00:06.780400
1000	0.10341496183442819	0:00:07.214233
1020	0.2888870964347948	0:00:07.214399
1040	0.035887880025785995	0:00:08.297100
1060	0.2724826134018654	0:00:13.059915
1080	0.1050430082731948	0:00:13.034538
1100	0.12157212348433717	0:00:13.058393
1120	0.20880679419723505	0:00:10.195941
1140	0.1600572873675532	0:00:07.377857
1160	0.13800397641436402	0:00:07.370478
1180	0.07107157588286178	0:00:07.376214
1200	0.1981124467804007	0:00:07.332977
1220	0.5593885912545913	0:00:07.200101
1240	0.1157278777073048	0:00:07.203230
1260	0.07034484587246745	0:00:07.204258
1280	0.041041340837967136	0:00:07.199711
1300	0.14143887700088398	0:00:07.196170
1320	0.13810050118929382	0:00:07.217388
1340	0.36141653755753045	0:00:07.204973
1360	0.03401758817177161	0:00:07.200389
1380	0.1906231216816987	0:00:07.202909
1400	0.11683936243630963	0:00:07.204463
1420	0.20112870571030778	0:00:07.198510
1440	0.10265244373572709	0:00:07.206311
1460	0.34613032026389295	0:00:07.213675
1480	0.24595859638039969	0:00:07.208860
1500	0.09694378768976976	0:00:07.201162
1520	0.13504782014665467	0:00:07.197923
1540	0.1511815140831228	0:00:07.207976
1560	0.17804116270466208	0:00:07.215105
1580	0.08241339267257142	0:00:07.194682
1600	0.29578428916588934	0:00:07.210778
1620	0.23323648142882558	0:00:07.204576
1640	0.32349999751309455	0:00:07.218015
1660	0.10957281839760505	0:00:07.216763
1680	0.09813890070697573	0:00:07.219546
1700	0.4381351601238206	0:00:07.216972
1720	0.252392758910993	0:00:07.207208
1740	0.22755832221584432	0:00:07.214628
1760	0.04775615275703023	0:00:07.209078
1780	0.03462510819396031	0:00:07.206200
1800	0.19072229190761025	0:00:07.222968
1820	0.0760923657670099	0:00:07.216070
1840	0.3647036550073398	0:00:07.212322
1860	0.23474423404951053	0:00:07.207412
1880	0.24865330194338334	0:00:07.213777
1900	0.10763323152055596	0:00:07.223639
1920	0.09312072605711319	0:00:07.192706
1940	0.12272108523000329	0:00:06.677350
1960	0.2860406504156076	0:00:06.605509
1980	0.15572661880373342	0:00:06.571662
2000	0.12636105734479017	0:00:07.172888
2020	0.2970208022121988	0:00:07.179024
2040	0.24825909933688947	0:00:08.178447
2060	0.3423249419841406	0:00:13.117167
2080	0.2646250701386349	0:00:13.122440
2100	0.29315107545321856	0:00:13.114100
2120	0.11317433550187242	0:00:10.640673
2140	0.3194041850020218	0:00:07.408066
2160	0.17298343496476606	0:00:07.375963
2180	0.33623584064491885	0:00:07.408042
2200	0.14176120114833055	0:00:07.307010
2220	0.15517347447301416	0:00:07.230387
2240	0.15854796706556093	0:00:07.157484
2260	0.25448044306872214	0:00:07.166764
2280	0.21683096860879458	0:00:07.159037
2300	0.2583182815953774	0:00:07.157977
2320	0.09271148672365334	0:00:07.185730
2340	0.22918280384774878	0:00:07.161211
2360	0.20657211831921105	0:00:07.163574
2380	0.32001203466083483	0:00:07.160428
2400	0.39295672936447357	0:00:07.164711
2420	0.2916397880344527	0:00:07.159678
2440	0.18019986374954572	0:00:07.166113
2460	0.17512927733404204	0:00:07.175273
2480	0.10479989880425773	0:00:07.177064
2500	0.22633756093753454	0:00:07.169126
2520	0.16394214330954415	0:00:07.154249
2540	0.37605570755129575	0:00:07.169408
2560	0.2572026476240375	0:00:07.183383
2580	0.18599864406891817	0:00:07.154127
2600	0.22158914902736004	0:00:07.164132
2620	0.19658308933930607	0:00:07.161142
2640	0.20556807697042212	0:00:07.176763
2660	0.33432939176529264	0:00:07.173701
2680	0.16330429657463177	0:00:07.172228
2700	0.13621321959913535	0:00:07.164215
2720	0.11015081457793978	0:00:07.171018
2740	0.10813504826212697	0:00:07.171746
2760	0.09090390381425778	0:00:07.173533
2780	0.4207921858472058	0:00:07.164763
2800	0.2450092294084548	0:00:07.184515
2820	0.20288317618427312	0:00:07.176370
2840	0.1951468462942616	0:00:07.177404
2860	0.20894994370927034	0:00:07.177626
2880	0.039582045033157126	0:00:07.178046
2900	0.18085782820737392	0:00:07.175770
2920	0.18147759474854194	0:00:07.153083
2940	0.21179429107659664	0:00:06.712120
2960	0.18336432256336488	0:00:06.571448
2980	0.2266127097924942	0:00:06.542866
0	0.16425012034891412	0:00:07.216064
20	0.13085245755499686	0:00:07.215964
40	0.02769135778173208	0:00:07.279043
60	0.1560388205456374	0:00:07.454394
80	0.10615030183164728	0:00:07.458716
100	0.2538715406044909	0:00:07.441194
120	0.312481652125388	0:00:07.460726
140	0.17373484241161308	0:00:07.449540
160	0.1453485539219253	0:00:07.445642
180	0.04336239895041438	0:00:07.445382
200	0.33706291405777833	0:00:07.442488
220	0.15730657840893364	0:00:07.445935
240	0.2257920699102065	0:00:07.452104
260	0.26339695556873755	0:00:07.353699
280	0.25907148998083873	0:00:07.268941
300	0.08864732652515306	0:00:07.274528
320	0.06579504787070498	0:00:07.289305
340	0.16723355655196828	0:00:07.261445
360	0.24534774293969497	0:00:07.267698
380	0.6411385464428874	0:00:07.279244
400	0.2954051987435983	0:00:07.283739
420	0.12137359517408744	0:00:07.268992
440	0.3786177475486188	0:00:07.265373
460	0.09945615348477112	0:00:07.265822
480	0.06568031087547288	0:00:07.293096
500	0.296482782987291	0:00:07.281322
520	0.11956541807715348	0:00:07.284396
540	0.298474440680665	0:00:07.284550
560	0.1368039799792329	0:00:07.271051
580	0.16459540658677366	0:00:07.276036
600	0.17153624382960048	0:00:07.266928
620	0.4069127658082308	0:00:07.286536
640	0.0571673160448478	0:00:07.269310
660	0.1345927249899765	0:00:07.269742
680	0.2006771574909826	0:00:07.282622
700	0.07283969479098265	0:00:07.291259
720	0.35896281724646484	0:00:07.283807
740	0.09840147387525863	0:00:07.282435
760	0.08625253821146073	0:00:07.285549
780	0.4078309826399572	0:00:07.294962
800	0.3046883973924747	0:00:07.277326
820	0.2648552841106233	0:00:07.275782
840	0.08109751631040887	0:00:07.299972
860	0.3115592934921767	0:00:07.280010
880	0.13060886635231178	0:00:07.277834
900	0.07633007095200595	0:00:07.276206
920	0.03144379359706804	0:00:07.285942
940	0.23141683171238173	0:00:07.279557
960	0.09172632422718754	0:00:07.278307
980	0.2240808984238135	0:00:06.947388
4000	0.2576019474779815	0:00:07.112427
4020	0.2590786405764234	0:00:07.122823
4040	0.18672835837750856	0:00:07.995497
4060	0.19185727166815017	0:00:13.496569
4080	0.2899248738664303	0:00:13.479629
4100	0.349575390331605	0:00:13.484011
4120	0.382976788723474	0:00:13.487886
4140	0.3837873224641699	0:00:13.215214
4160	0.2434179431013888	0:00:07.280861
4180	0.27859843742431856	0:00:07.174733
4200	0.15617451681863367	0:00:07.101137
4220	0.266255189548283	0:00:07.106153
4240	0.1673224791112139	0:00:07.124602
4260	0.18945320735039045	0:00:07.108131
4280	0.0959756361472297	0:00:07.115878
4300	0.14506629467826912	0:00:07.107081
4320	0.3752718789975129	0:00:07.107632
4340	0.29483659771191106	0:00:07.100727
4360	0.21372599085498667	0:00:07.094890
4380	0.18773586336042142	0:00:07.089398
4400	0.05927345955352744	0:00:07.110284
4420	0.3293683312010748	0:00:07.107564
4440	0.3097103755249379	0:00:07.111464
4460	0.17974688559914312	0:00:07.106826
4480	0.22716761387847445	0:00:07.100207
4500	0.05757241449904901	0:00:07.091039
4520	0.19318511333442254	0:00:07.100517
4540	0.22216704825962	0:00:07.101279
4560	0.28569529802447796	0:00:07.096890
4580	0.057989212294700374	0:00:07.092714
4600	0.26653823456550685	0:00:07.096202
4620	0.20162836053354255	0:00:07.106437
4640	0.1769188444194944	0:00:07.117973
4660	0.11269851630890679	0:00:07.104868
4680	0.19744678239670443	0:00:07.102790
4700	0.1601227691014625	0:00:07.103350
4720	0.33020573444960605	0:00:07.111995
4740	0.13603603959239324	0:00:07.106970
4760	0.08344225713603673	0:00:07.113939
4780	0.3576497617979354	0:00:07.119725
4800	0.15737336884075723	0:00:07.121572
4820	0.23948692670436728	0:00:07.111421
4840	0.10989768098110866	0:00:07.107635
4860	0.17774091496152844	0:00:07.114396
4880	0.4173662317348178	0:00:07.126395
4900	0.15694157523815913	0:00:07.102868
4920	0.39238138041306647	0:00:06.696739
4940	0.47255714627765694	0:00:06.525882
4960	0.23674152155466427	0:00:06.492580
4980	0.23491934707089868	0:00:06.367399
6000	0.11456118129531133	0:00:07.165607
6020	0.0890154514196195	0:00:07.170052
6040	0.25068903228365913	0:00:07.216660
6060	0.06054212655970775	0:00:07.340184
6080	0.43588587814079277	0:00:07.337419
6100	0.2093331942951337	0:00:07.334310
6120	0.2124912445610117	0:00:07.335204
6140	0.3848972530746208	0:00:07.343077
6160	0.29824985071580623	0:00:07.335838
6180	0.23952569661520368	0:00:07.352602
6200	0.20320196470313784	0:00:07.343350
6220	0.18526777250932674	0:00:07.338938
6240	0.2294671303419256	0:00:07.331446
6260	0.3760389007213772	0:00:07.262304
6280	0.4185868106090095	0:00:07.156429
6300	0.21037421261309103	0:00:07.152192
6320	0.071029290910182	0:00:07.159020
6340	0.2336097446897902	0:00:07.159950
6360	0.21184399492763983	0:00:07.161710
6380	0.19952658274551643	0:00:07.176008
6400	0.29526681772585334	0:00:07.170802
6420	0.14297453013930822	0:00:07.169659
6440	0.29039417126500866	0:00:07.160966
6460	0.19601069443190688	0:00:07.155641
6480	0.22939665192391284	0:00:07.166782
6500	0.21381448485037752	0:00:07.165038
6520	0.18149269473722918	0:00:07.179468
6540	0.053752824571081624	0:00:07.174572
6560	0.15413934906452992	0:00:07.156627
6580	0.47087052454961786	0:00:07.153264
6600	0.18875004010025054	0:00:07.168332
6620	0.1843654263101983	0:00:07.172862
6640	0.19073762843874287	0:00:07.161448
6660	0.10715874569463366	0:00:07.165567
6680	0.053829721868744594	0:00:07.163243
6700	0.17282914738034955	0:00:07.169884
6720	0.08631270652182219	0:00:07.168241
6740	0.2885968860350398	0:00:07.164145
6760	0.4028798188537485	0:00:07.166554
6780	0.12597334543107191	0:00:07.162446
6800	0.2784960654469585	0:00:07.168477
6820	0.21199769357012316	0:00:07.172975
6840	0.283203051550178	0:00:07.164612
6860	0.3714241098771983	0:00:07.175887
6880	0.41648462115870877	0:00:07.172165
6900	0.15430189116528248	0:00:07.165737
6920	0.27052964412524183	0:00:07.165257
6940	0.18311195145741072	0:00:07.169332
6960	0.1382985325834842	0:00:07.175521
6980	0.11977324325771338	0:00:07.158111
3000	0.19905845416055426	0:00:07.316855
3020	0.49084525044569427	0:00:07.317263
3040	0.09925292797540632	0:00:08.686914
3060	0.06949748389302014	0:00:13.275233
3080	0.2628013490381365	0:00:13.275031
3100	0.3339709892187665	0:00:13.268751
3120	0.459403834040355	0:00:13.270832
3140	0.278005849918192	0:00:13.176036
3160	0.14458830286012314	0:00:07.490305
3180	0.2983943478267506	0:00:07.374406
3200	0.24393894390991755	0:00:07.304198
3220	0.30721891726340866	0:00:07.311296
3240	0.2202526141913296	0:00:07.303937
3260	0.2792130895155474	0:00:07.304651
3280	0.23707900191747927	0:00:07.315562
3300	0.41379978098464953	0:00:07.312757
3320	0.03908072105337442	0:00:07.309480
3340	0.2268220206601217	0:00:07.318988
3360	0.12194236485010176	0:00:07.317663
3380	0.037073416541679685	0:00:07.304230
3400	0.17895645301685842	0:00:07.315378
3420	0.03785200564595892	0:00:07.320379
3440	0.3057360049608726	0:00:07.323697
3460	0.2339250324125891	0:00:07.317889
3480	0.08357368747685967	0:00:07.295440
3500	0.24322094847815667	0:00:07.318000
3520	0.14561507365166315	0:00:07.310155
3540	0.2815442922159516	0:00:07.314409
3560	0.17877816281776024	0:00:07.309435
3580	0.09297967832722503	0:00:07.316258
3600	0.26416683348995473	0:00:07.317885
3620	0.3430846998309615	0:00:07.330307
3640	0.29688395087238206	0:00:07.329916
3660	0.42503824749458086	0:00:07.319543
3680	0.3580823670689659	0:00:07.320788
3700	0.13131818822272584	0:00:07.317905
3720	0.16321795153268515	0:00:07.308235
3740	0.40722768484775784	0:00:07.321499
3760	0.1244886901105832	0:00:07.329244
3780	0.168203138772875	0:00:07.320959
3800	0.09628315609535124	0:00:07.319814
3820	0.4125943031923237	0:00:07.314661
3840	0.2727652493044318	0:00:07.326289
3860	0.2968761250031552	0:00:07.333634
3880	0.14240998995823043	0:00:07.303424
3900	0.06095889522616388	0:00:06.809514
3920	0.10713938806099312	0:00:06.705438
3940	0.4196192008295059	0:00:06.666605
3960	0.2105776262921684	0:00:06.510831
3980	0.44231632117931147	0:00:06.483615
